Ticker,Leverage,Total Return,Win Rate,Trades,Final Balance
JASMYUSDT,1,4.4433520355180915,36.79245283018868,106,1044.433520355181
MKRUSDT,1,4.430772040425313,38.53211009174312,109,1044.3077204042531
EPICUSDT,1,4.426189176703247,43.58974358974359,39,1044.2618917670325
BICOUSDT,1,4.372733497846344,38.93805309734513,113,1043.7273349784634
SIRENUSDT,1,4.303576380963227,44.680851063829785,47,1043.0357638096323
XRPUSDT,1,4.241370492190481,39.69465648854962,131,1042.4137049219048
MANAUSDT,1,4.201382093871439,35.65217391304348,115,1042.0138209387144
TREEUSDT,1,4.198758460186878,50.0,24,1041.9875846018688
WCTUSDT,1,4.185839910724804,37.142857142857146,35,1041.858399107248
AVAXUSDT,1,4.1352877823718925,39.34426229508197,122,1041.352877823719
EGLDUSDT,1,4.10865484559713,36.58536585365854,123,1041.0865484559713
AGTUSDT,1,4.0481679034112625,43.75,32,1040.4816790341126
XCNUSDT,1,4.033621354340767,50.0,22,1040.3362135434077
MEWUSDT,1,3.9981763696140886,37.80487804878049,82,1039.981763696141
ZILUSDT,1,3.986574670397454,36.734693877551024,98,1039.8657467039745
INITUSDT,1,3.970996000579521,41.37931034482759,29,1039.7099600057952
KDAUSDT,1,3.9127427880767978,31.818181818181817,66,1039.127427880768
DOODUSDT,1,3.909361819252217,48.484848484848484,33,1039.0936181925222
BBUSDT,1,3.900291382230012,39.130434782608695,92,1039.0029138223001
SLERFUSDT,1,3.789932298974509,42.592592592592595,54,1037.899322989745
ALPHAUSDT,1,3.789421196197236,34.34343434343434,99,1037.8942119619724
SNXUSDT,1,3.7814736905605515,37.16814159292036,113,1037.8147369056055
TRXUSDT,1,3.6298899156216065,40.833333333333336,120,1036.298899156216
1000SATSUSDT,1,3.628170906005721,36.440677966101696,118,1036.2817090600572
AI16ZUSDT,1,3.6167454845221982,39.62264150943396,53,1036.167454845222
TURBOUSDT,1,3.6148158712778238,39.285714285714285,84,1036.1481587127782
MEUSDT,1,3.579486017152135,40.0,55,1035.7948601715213
GTCUSDT,1,3.570547377399771,33.6283185840708,113,1035.7054737739977
EDUUSDT,1,3.493188877735793,35.11450381679389,131,1034.931888777358
MLNUSDT,1,3.4917625034548108,35.294117647058826,34,1034.917625034548
MOVEUSDT,1,3.449458863179143,41.07142857142857,56,1034.4945886317914
SKYAIUSDT,1,3.447735180077052,40.0,40,1034.4773518007705
CGPTUSDT,1,3.3744376536912113,44.230769230769226,52,1033.7443765369121
FILUSDT,1,3.334197606730231,35.65891472868217,129,1033.3419760673023
SHELLUSDT,1,3.2979325751135318,40.0,45,1032.9793257511353
PIPPINUSDT,1,3.269026484487767,33.33333333333333,39,1032.6902648448777
ARKMUSDT,1,3.21765849521571,37.391304347826086,115,1032.176584952157
IOTXUSDT,1,3.211293654177393,37.5,104,1032.112936541774
PORTALUSDT,1,3.1788932652587394,39.04761904761905,105,1031.7889326525874
RSRUSDT,1,3.1688997882175043,39.34426229508197,122,1031.688997882175
SPELLUSDT,1,3.1387274285678584,36.607142857142854,112,1031.3872742856786
MBOXUSDT,1,3.1384063786602154,34.24657534246575,73,1031.3840637866022
ICXUSDT,1,3.1202750011490252,36.440677966101696,118,1031.2027500114903
AIOTUSDT,1,3.027554873823533,48.38709677419355,31,1030.2755487382353
1000000BOBUSDT,1,3.024157049950372,45.45454545454545,22,1030.2415704995037
OMNIUSDT,1,3.0149491580277528,34.61538461538461,78,1030.1494915802775
BTCDOMUSDT,1,2.9813758240984725,41.07142857142857,112,1029.8137582409847
FLMUSDT,1,2.9521881796355047,36.633663366336634,101,1029.521881796355
ALGOUSDT,1,2.894079219102923,36.84210526315789,114,1028.9407921910292
DEEPUSDT,1,2.859791332034206,41.17647058823529,34,1028.597913320342
C98USDT,1,2.84931027740372,36.69724770642202,109,1028.4931027740372
MEMEUSDT,1,2.8060702475493144,39.25233644859813,107,1028.0607024754931
BANUSDT,1,2.785957183185292,31.372549019607842,51,1027.859571831853
BASUSDT,1,2.7400998657008815,45.0,20,1027.4009986570088
DODOXUSDT,1,2.734771869174324,35.3448275862069,116,1027.3477186917432
IPUSDT,1,2.722764658047572,30.434782608695656,46,1027.2276465804757
PYTHUSDT,1,2.7182190402543713,37.60683760683761,117,1027.1821904025437
BANDUSDT,1,2.6821958554724232,37.2093023255814,129,1026.8219585547242
BUSDT,1,2.6791919514148503,35.483870967741936,31,1026.7919195141485
JUPUSDT,1,2.6719472068484262,38.31775700934579,107,1026.7194720684843
NEIROETHUSDT,1,2.6590058271431642,28.57142857142857,42,1026.5900582714316
LUMIAUSDT,1,2.637638531309085,40.816326530612244,49,1026.3763853130909
GUNUSDT,1,2.6290627629739673,42.857142857142854,28,1026.2906276297397
DEGOUSDT,1,2.6106681060681014,35.8974358974359,39,1026.106681060681
DOLOUSDT,1,2.580961473488196,40.0,35,1025.809614734882
OGUSDT,1,2.5478879217018626,34.375,32,1025.4788792170186
CETUSUSDT,1,2.442527233819419,37.5,56,1024.4252723381942
PNUTUSDT,1,2.401553097799024,33.9622641509434,53,1024.0155309779902
JTOUSDT,1,2.3931743315540643,36.79245283018868,106,1023.9317433155406
CTKUSDT,1,2.353075840776103,39.285714285714285,28,1023.530758407761
BAKEUSDT,1,2.352934571796663,33.65384615384615,104,1023.5293457179666
BABYUSDT,1,2.3391797983185936,41.46341463414634,41,1023.3917979831859
RLCUSDT,1,2.286374654782821,35.43307086614173,127,1022.8637465478282
LAUSDT,1,2.2522815129778566,40.909090909090914,22,1022.5228151297786
NEIROUSDT,1,2.2298984759377847,33.33333333333333,66,1022.2989847593778
DIAUSDT,1,2.2295007975914474,35.714285714285715,70,1022.2950079759145
BOMEUSDT,1,2.2078925333186588,35.1063829787234,94,1022.0789253331866
BRUSDT,1,2.200269195106364,38.70967741935484,31,1022.0026919510636
NILUSDT,1,2.178645808143733,33.33333333333333,30,1021.7864580814373
HFTUSDT,1,2.175724698339115,35.714285714285715,98,1021.7572469833912
VIRTUALUSDT,1,2.163115870921388,38.59649122807017,57,1021.6311587092139
SIGNUSDT,1,2.1460858662359783,34.21052631578947,38,1021.4608586623598
MAVIAUSDT,1,2.131296450426066,39.473684210526315,38,1021.3129645042607
CELRUSDT,1,2.0228482284726055,33.33333333333333,114,1020.228482284726
AXLUSDT,1,2.0083333919935624,40.0,80,1020.0833339199356
NKNUSDT,1,1.975799406986937,35.41666666666667,96,1019.7579940698694
LITUSDT,1,1.9405217524760703,36.92307692307693,65,1019.4052175247607
QNTUSDT,1,1.9058310299356322,34.25925925925926,108,1019.0583102993563
PONKEUSDT,1,1.8934152458280777,34.42622950819672,61,1018.9341524582808
1INCHUSDT,1,1.8692703851668626,37.77777777777778,90,1018.6927038516686
STEEMUSDT,1,1.859433223540441,36.11111111111111,108,1018.5943322354044
ETHUSDT,1,1.8054088974779121,35.833333333333336,120,1018.0540889747791
GHSTUSDT,1,1.7995959618893493,40.0,65,1017.9959596188935
ICPUSDT,1,1.7093714460731009,33.33333333333333,108,1017.093714460731
API3USDT,1,1.701643418674496,38.53211009174312,109,1017.016434186745
VICUSDT,1,1.6402018791088835,39.02439024390244,41,1016.4020187910888
DOGSUSDT,1,1.6114689991263504,37.5,72,1016.1146899912635
EPTUSDT,1,1.5723861107626362,35.0,40,1015.7238611076264
VANRYUSDT,1,1.5465951595327396,36.53846153846153,104,1015.4659515953274
ALPACAUSDT,1,1.5373768425042158,41.02564102564102,39,1015.3737684250422
IOTAUSDT,1,1.4757701369781784,36.92307692307693,130,1014.7577013697818
HOTUSDT,1,1.4483134034510272,34.74576271186441,118,1014.4831340345103
1000XUSDT,1,1.4260634594227668,34.54545454545455,55,1014.2606345942277
RPLUSDT,1,1.3961269282111288,37.28813559322034,59,1013.9612692821113
SNTUSDT,1,1.3793393932783715,38.095238095238095,21,1013.7933939327837
KAITOUSDT,1,1.3712510589903104,36.17021276595745,47,1013.7125105899031
BMTUSDT,1,1.3334582637472294,33.33333333333333,39,1013.3345826374723
HYPEUSDT,1,1.3137938179686104,44.0,25,1013.1379381796861
RVNUSDT,1,1.2994063383351317,36.666666666666664,120,1012.9940633833513
BLZUSDT,1,1.296928523111194,41.17647058823529,51,1012.9692852311119
STMXUSDT,1,1.2615686673801065,32.142857142857146,56,1012.6156866738011
HOMEUSDT,1,1.2459592530579018,40.74074074074074,27,1012.459592530579
MORPHOUSDT,1,1.2033476398431502,35.2112676056338,71,1012.0334763984315
FHEUSDT,1,1.154527921109127,37.93103448275862,29,1011.5452792110913
KNCUSDT,1,1.1425988375034535,34.82142857142857,112,1011.4259883750345
DYDXUSDT,1,1.0840181544516099,36.29032258064516,124,1010.8401815445161
BELUSDT,1,1.0699418163556744,37.5,112,1010.6994181635567
XEMUSDT,1,1.007116709951913,33.9622641509434,53,1010.0711670995191
NEARUSDT,1,0.985233125854802,36.134453781512605,119,1009.852331258548
ILVUSDT,1,0.9803752631449015,36.03603603603604,111,1009.803752631449
VOXELUSDT,1,0.9745489118030036,36.486486486486484,74,1009.74548911803
FORTHUSDT,1,0.9643560043848993,39.473684210526315,38,1009.643560043849
MAGICUSDT,1,0.8673966738276134,36.44859813084112,107,1008.6739667382761
HUMAUSDT,1,0.8488771170545192,35.714285714285715,28,1008.4887711705452
ALICEUSDT,1,0.8345613195260625,32.47863247863248,117,1008.3456131952606
VIDTUSDT,1,0.7842240850124653,37.03703703703704,27,1007.8422408501247
CVCUSDT,1,0.7752445097229383,33.33333333333333,27,1007.7524450972294
ACXUSDT,1,0.7475857581365972,34.0,50,1007.475857581366
HIVEUSDT,1,0.7243757217951838,34.54545454545455,55,1007.2437572179518
AGLDUSDT,1,0.7192315081395009,35.294117647058826,102,1007.192315081395
UMAUSDT,1,0.6936146116535724,30.630630630630627,111,1006.9361461165357
ARKUSDT,1,0.6085653766229939,36.75213675213676,117,1006.0856537662299
FTMUSDT,1,0.5997868253453135,33.33333333333333,75,1005.9978682534531
MDTUSDT,1,0.5467249433744428,33.33333333333333,21,1005.4672494337444
COMPUSDT,1,0.48420934528846826,31.775700934579437,107,1004.8420934528847
HUSDT,1,0.4590784379045658,37.03703703703704,27,1004.5907843790457
PUNDIXUSDT,1,0.41482903398169807,43.24324324324324,37,1004.148290339817
CHILLGUYUSDT,1,0.41212627643097904,34.090909090909086,44,1004.1212627643098
DENTUSDT,1,0.36696397644873285,37.735849056603776,106,1003.6696397644873
THEUSDT,1,0.3640926775296407,35.294117647058826,51,1003.6409267752964
TRUUSDT,1,0.35817276543933757,34.234234234234236,111,1003.5817276543934
SXPUSDT,1,0.2975431523797738,32.17391304347826,115,1002.9754315237977
ZROUSDT,1,0.2915955410059496,35.36585365853659,82,1002.9159554100595
TUSDT,1,0.2842438495322881,34.42622950819672,122,1002.8424384953229
SYNUSDT,1,0.27521685625631565,33.33333333333333,81,1002.7521685625632
POWRUSDT,1,0.21696030586779214,31.932773109243694,119,1002.1696030586779
LINKUSDT,1,0.21284430361420162,36.029411764705884,136,1002.128443036142
LAYERUSDT,1,0.21252156605067965,32.608695652173914,46,1002.1252156605068
PAXGUSDT,1,0.2075367100738163,40.54054054054054,37,1002.0753671007382
LOOMUSDT,1,0.20211330555018775,33.33333333333333,54,1002.0211330555019
KEYUSDT,1,0.19701851322314495,35.294117647058826,51,1001.9701851322314
ASTRUSDT,1,0.1791162796256117,35.23809523809524,105,1001.7911627962561
SOLUSDT,1,0.14590150139259778,35.15625,128,1001.459015013926
BROCCOLI714USDT,1,0.11967077501832364,31.70731707317073,41,1001.1967077501832
XVSUSDT,1,0.060783952198596586,31.2,125,1000.607839521986
AINUSDT,1,0.057001607349468485,38.70967741935484,31,1000.5700160734947
HBARUSDT,1,0.04664241313389539,34.57943925233645,107,1000.466424131339
KMNOUSDT,1,-0.011330392739409945,35.18518518518518,54,999.8866960726059
ZRCUSDT,1,-0.04379862457758463,34.78260869565217,23,999.5620137542242
XMRUSDT,1,-0.07971571675016093,35.714285714285715,98,999.2028428324984
CVXUSDT,1,-0.09022458882525371,36.36363636363637,22,999.0977541117475
SXTUSDT,1,-0.09415563043642122,41.935483870967744,31,999.0584436956358
NTRNUSDT,1,-0.11126166200835996,32.52032520325203,123,998.8873833799164
VTHOUSDT,1,-0.12808818728346977,34.090909090909086,44,998.7191181271653
SPKUSDT,1,-0.13002050902412066,35.714285714285715,28,998.6997949097588
NULSUSDT,1,-0.15715554278860963,30.434782608695656,23,998.4284445721139
BDXNUSDT,1,-0.1873035595051647,32.142857142857146,28,998.1269644049484
USDCUSDT,1,-0.22242259164025882,17.934782608695652,184,997.7757740835974
BANKUSDT,1,-0.26011470826138067,36.666666666666664,30,997.3988529173862
BEAMXUSDT,1,-0.2641592195143517,37.27272727272727,110,997.3584078048565
ZKJUSDT,1,-0.27761218344952565,36.11111111111111,36,997.2238781655047
RUNEUSDT,1,-0.2838979561791689,35.53719008264463,121,997.1610204382083
AGIXUSDT,1,-0.2904516559128524,35.294117647058826,34,997.0954834408715
AAVEUSDT,1,-0.2993301043266456,32.800000000000004,125,997.0066989567335
FIOUSDT,1,-0.38483403665962895,30.357142857142854,56,996.1516596334037
CYBERUSDT,1,-0.40917359536342707,37.27272727272727,110,995.9082640463657
SOONUSDT,1,-0.417471762139462,33.33333333333333,30,995.8252823786054
JOEUSDT,1,-0.4434868100491486,33.57142857142857,140,995.5651318995085
XVGUSDT,1,-0.5179271996590956,33.33333333333333,111,994.820728003409
SQDUSDT,1,-0.5224016006941725,31.25,32,994.7759839930583
WOOUSDT,1,-0.5228790321727047,32.17391304347826,115,994.771209678273
SYSUSDT,1,-0.5576013023173119,33.80281690140845,71,994.4239869768269
1000000MOGUSDT,1,-0.5758349400784596,34.54545454545455,55,994.2416505992154
TIAUSDT,1,-0.639796314962723,34.67741935483871,124,993.6020368503728
PLUMEUSDT,1,-0.6726483739981859,29.78723404255319,47,993.2735162600181
RADUSDT,1,-0.7085315865593997,33.33333333333333,21,992.914684134406
AUSDT,1,-0.7186106183089123,26.666666666666668,30,992.8138938169109
SONICUSDT,1,-0.7297049438546651,34.48275862068966,58,992.7029505614533
DEGENUSDT,1,-0.7368416448791435,32.8125,64,992.6315835512086
KAVAUSDT,1,-0.762903164339275,31.19266055045872,109,992.3709683566072
OLUSDT,1,-0.8050455247423998,34.61538461538461,26,991.949544752576
TWTUSDT,1,-0.8826261676893182,29.523809523809526,105,991.1737383231068
ICNTUSDT,1,-0.8922294697536927,35.483870967741936,31,991.0777053024631
ANKRUSDT,1,-0.8960119316337796,38.392857142857146,112,991.0398806836622
SUSHIUSDT,1,-0.9082401393769032,33.64485981308411,107,990.917598606231
ALCHUSDT,1,-0.9233045259513575,35.8974358974359,39,990.7669547404864
ONGUSDT,1,-0.9686840090583815,35.04273504273504,117,990.3131599094162
BNBUSDT,1,-0.9733256292340456,31.132075471698112,106,990.2667437076595
BTCUSDT,1,-0.9762592140904757,33.59375,128,990.2374078590952
TAIKOUSDT,1,-0.9871400024913441,25.925925925925924,27,990.1285999750866
ALTUSDT,1,-1.003208524784145,36.52173913043478,115,989.9679147521585
JSTUSDT,1,-1.0097366605072693,30.303030303030305,33,989.9026333949273
FUNUSDT,1,-1.0134669036396644,26.31578947368421,38,989.8653309636034
CRVUSDT,1,-1.0260041645601745,31.428571428571427,105,989.7399583543983
AVAAIUSDT,1,-1.1570995942508604,32.142857142857146,56,988.4290040574914
REIUSDT,1,-1.1591511495349778,33.33333333333333,66,988.4084885046502
MOCAUSDT,1,-1.1684051722085655,28.8135593220339,59,988.3159482779143
HEIUSDT,1,-1.2069399572189354,28.57142857142857,42,987.9306004278106
1000CHEEMSUSDT,1,-1.2344818455042401,29.629629629629626,54,987.6551815449576
HAEDALUSDT,1,-1.2749553784654837,32.35294117647059,34,987.2504462153452
COMBOUSDT,1,-1.2993035136778759,32.30769230769231,65,987.0069648632212
SANDUSDT,1,-1.3620020758047076,32.075471698113205,106,986.3799792419529
ERAUSDT,1,-1.3838219722605913,33.33333333333333,24,986.1617802773941
NXPCUSDT,1,-1.4049885802770974,25.806451612903224,31,985.950114197229
B3USDT,1,-1.4114492386147959,32.432432432432435,37,985.885507613852
1MBABYDOGEUSDT,1,-1.4321569588834109,32.30769230769231,65,985.6784304111659
AERGOUSDT,1,-1.4454896494405034,27.500000000000004,40,985.545103505595
ARUSDT,1,-1.449681102677539,35.08771929824561,114,985.5031889732246
DUSDT,1,-1.5214507317428,33.33333333333333,54,984.785492682572
REDUSDT,1,-1.5311985761409914,32.35294117647059,34,984.6880142385901
ORBSUSDT,1,-1.5580404704990427,37.03703703703704,54,984.4195952950096
AXSUSDT,1,-1.6016998538224698,30.526315789473685,95,983.9830014617753
ROSEUSDT,1,-1.6215245185502682,33.33333333333333,126,983.7847548144973
BRETTUSDT,1,-1.695818604285705,31.506849315068493,73,983.041813957143
LQTYUSDT,1,-1.7468581905866358,31.914893617021278,94,982.5314180941336
ATOMUSDT,1,-1.7535467069312063,32.20338983050847,118,982.4645329306879
RAREUSDT,1,-1.7613088873542664,30.303030303030305,66,982.3869111264573
POLYXUSDT,1,-1.8293127319107725,33.84615384615385,130,981.7068726808923
COWUSDT,1,-1.8544827631512133,39.62264150943396,53,981.4551723684879
SYRUPUSDT,1,-1.8718749199614537,32.432432432432435,37,981.2812508003855
SKLUSDT,1,-1.872695646812508,34.710743801652896,121,981.2730435318749
TUTUSDT,1,-1.9774176539925519,28.947368421052634,38,980.2258234600745
1000LUNCUSDT,1,-2.049326690841281,35.57692307692308,104,979.5067330915872
PROMUSDT,1,-2.0726563856973033,22.916666666666664,48,979.273436143027
DMCUSDT,1,-2.108513523964757,26.923076923076923,26,978.9148647603524
GLMRUSDT,1,-2.2639708562317877,24.0,25,977.3602914376821
WALUSDT,1,-2.2845434771129587,30.0,40,977.1545652288704
OXTUSDT,1,-2.3045730895675205,31.967213114754102,122,976.9542691043248
OGNUSDT,1,-2.309311077335849,34.90566037735849,106,976.9068892266415
CTSIUSDT,1,-2.325330532435987,30.973451327433626,113,976.7466946756401
NEOUSDT,1,-2.328030051006419,31.932773109243694,119,976.7196994899358
ANIMEUSDT,1,-2.4134596501174315,31.372549019607842,51,975.8654034988257
MOODENGUSDT,1,-2.4271525505790237,36.507936507936506,63,975.7284744942098
XLMUSDT,1,-2.4331048575768706,29.059829059829063,117,975.6689514242313
STPTUSDT,1,-2.4421684216468518,14.285714285714285,21,975.5783157835315
PORT3USDT,1,-2.4520560995762595,23.333333333333332,30,975.4794390042374
SWELLUSDT,1,-2.471731468597659,34.48275862068966,58,975.2826853140234
PUMPUSDT,1,-2.473191565536558,23.076923076923077,26,975.2680843446344
CFXUSDT,1,-2.5059185759210663,31.19266055045872,109,974.9408142407893
ALPINEUSDT,1,-2.5196194571210184,31.57894736842105,38,974.8038054287898
ONTUSDT,1,-2.523162260836193,30.973451327433626,113,974.7683773916381
UNFIUSDT,1,-2.539816250085096,34.61538461538461,52,974.601837499149
SOPHUSDT,1,-2.541727419338622,34.375,32,974.5827258066138
AVAUSDT,1,-2.615970569703927,29.545454545454547,44,973.8402943029607
STOUSDT,1,-2.6348236421975457,30.0,30,973.6517635780245
PLAYUSDT,1,-2.6692852336761006,24.0,25,973.307147663239
ASRUSDT,1,-2.6749674670407786,28.57142857142857,35,973.2503253295922
BATUSDT,1,-2.706388189496818,28.07017543859649,114,972.9361181050318
ACTUSDT,1,-2.722172994357299,32.758620689655174,58,972.778270056427
NMRUSDT,1,-2.76124399317182,31.666666666666664,120,972.3875600682818
VELODROMEUSDT,1,-2.7759988457166402,29.411764705882355,51,972.2400115428336
AMBUSDT,1,-2.7959043079432377,29.268292682926827,82,972.0409569205676
KASUSDT,1,-2.80351663123007,32.743362831858406,113,971.9648336876993
XTZUSDT,1,-2.855449495095911,31.30434782608696,115,971.4455050490409
RAYSOLUSDT,1,-2.89612696491439,32.142857142857146,56,971.0387303508561
USTCUSDT,1,-2.9070500126178103,32.743362831858406,113,970.9294998738219
LRCUSDT,1,-2.9076891496912594,33.05084745762712,118,970.9231085030874
DYMUSDT,1,-2.9086474116652763,35.08771929824561,114,970.9135258833472
B2USDT,1,-2.9160292378710437,29.629629629629626,27,970.8397076212896
MITOUSDT,1,-2.92762679691009,29.629629629629626,27,970.7237320308991
EIGENUSDT,1,-2.9995951720472247,33.78378378378378,74,970.0040482795278
AEROUSDT,1,-3.0007490321968473,31.818181818181817,66,969.9925096780315
TONUSDT,1,-3.0179171084511838,28.865979381443296,97,969.8208289154882
SAFEUSDT,1,-3.0221189070174885,27.692307692307693,65,969.7788109298251
RENUSDT,1,-3.0567634862265436,29.78723404255319,47,969.4323651377346
TSTUSDT,1,-3.1022278825065883,31.57894736842105,38,968.9777211749341
SAGAUSDT,1,-3.1042633180270283,34.61538461538461,104,968.9573668197297
FORMUSDT,1,-3.1293425917022657,25.925925925925924,54,968.7065740829773
SKATEUSDT,1,-3.129909401004204,28.000000000000004,25,968.700905989958
ATHUSDT,1,-3.1686688369349554,23.333333333333332,30,968.3133116306504
ZETAUSDT,1,-3.16957878744521,32.67326732673268,101,968.3042121255479
SANTOSUSDT,1,-3.171489653668084,28.35820895522388,67,968.2851034633192
ONDOUSDT,1,-3.19229987342452,34.31372549019608,102,968.0770012657548
YGGUSDT,1,-3.2168083848142377,32.038834951456316,103,967.8319161518576
WAVESUSDT,1,-3.2505491324084685,23.333333333333332,30,967.4945086759153
BCHUSDT,1,-3.3056301146016605,30.46875,128,966.9436988539834
PHAUSDT,1,-3.3085971856266614,25.53191489361702,47,966.9140281437334
HIPPOUSDT,1,-3.336339698784798,35.41666666666667,48,966.636603012152
DFUSDT,1,-3.365122468518109,35.41666666666667,48,966.3487753148189
DASHUSDT,1,-3.4414009490542985,30.303030303030305,99,965.585990509457
PARTIUSDT,1,-3.4973427760217306,25.0,40,965.0265722397827
IDEXUSDT,1,-3.5180710936446644,26.47058823529412,34,964.8192890635534
KERNELUSDT,1,-3.5236014704645524,27.77777777777778,36,964.7639852953545
ETCUSDT,1,-3.5519784095108546,31.57894736842105,133,964.4802159048915
PROMPTUSDT,1,-3.6160403956850358,27.500000000000004,40,963.8395960431496
IDUSDT,1,-3.671825926987219,31.40495867768595,121,963.2817407301278
SFPUSDT,1,-3.686735111974008,28.71287128712871,101,963.1326488802599
BULLAUSDT,1,-3.7400241661295244,34.61538461538461,26,962.5997583387048
1000BONKUSDT,1,-3.7468040524670303,34.12698412698413,126,962.5319594753297
LSKUSDT,1,-3.7766646504098276,35.08771929824561,114,962.2333534959017
BSVUSDT,1,-3.809442025227054,30.909090909090907,110,961.9055797477295
WUSDT,1,-3.815783572099053,31.868131868131865,91,961.8421642790095
NOTUSDT,1,-3.8501870269221854,32.18390804597701,87,961.4981297307781
PUFFERUSDT,1,-3.854612865932313,20.689655172413794,29,961.4538713406769
LPTUSDT,1,-3.858825311304031,32.71028037383177,107,961.4117468869597
CATIUSDT,1,-3.948819109621161,28.78787878787879,66,960.5118089037884
CARVUSDT,1,-4.044361977466474,17.391304347826086,23,959.5563802253353
OBOLUSDT,1,-4.052238969922212,21.875,32,959.4776103007779
AKTUSDT,1,-4.085929231758098,29.850746268656714,67,959.140707682419
COSUSDT,1,-4.143704249544066,27.86885245901639,61,958.5629575045593
INJUSDT,1,-4.244486774909376,30.0,120,957.5551322509062
TNSRUSDT,1,-4.266004546977365,32.038834951456316,103,957.3399545302264
VANAUSDT,1,-4.336160404343138,26.785714285714285,56,956.6383959565686
YFIUSDT,1,-4.452865790613237,29.09090909090909,110,955.4713420938676
CHESSUSDT,1,-4.46334758582018,29.03225806451613,62,955.3665241417982
APTUSDT,1,-4.60422027145047,31.25,112,953.9577972854953
GLMUSDT,1,-4.726756872633405,31.958762886597935,97,952.732431273666
PIXELUSDT,1,-4.7662769713680175,33.68421052631579,95,952.3372302863198
DARUSDT,1,-4.788086951712512,31.666666666666664,60,952.1191304828749
GMTUSDT,1,-4.824935189010444,30.909090909090907,110,951.7506481098956
BIGTIMEUSDT,1,-4.838490112028478,31.818181818181817,110,951.6150988797152
AWEUSDT,1,-5.129520062974756,17.142857142857142,35,948.7047993702524
1000WHYUSDT,1,-5.136020199909626,30.508474576271187,59,948.6397980009037
TANSSIUSDT,1,-5.139360945236512,25.925925925925924,27,948.6063905476349
MYROUSDT,1,-5.225485119572671,30.303030303030305,99,947.7451488042733
ATAUSDT,1,-5.256552243946942,30.82706766917293,133,947.4344775605306
MERLUSDT,1,-5.350616852122368,25.0,36,946.4938314787763
SOLVUSDT,1,-5.3757936206556565,22.916666666666664,48,946.2420637934434
LISTAUSDT,1,-5.4361167937989645,28.57142857142857,84,945.6388320620104
SSVUSDT,1,-5.466939037591385,30.708661417322837,127,945.3306096240862
AEVOUSDT,1,-5.564864631844046,31.48148148148148,108,944.3513536815595
FISUSDT,1,-5.601486724051961,27.027027027027028,37,943.9851327594804
GUSDT,1,-5.609843247472497,28.57142857142857,77,943.901567525275
IOSTUSDT,1,-5.756641501298361,27.27272727272727,110,942.4335849870164
LEVERUSDT,1,-5.759647672407573,29.47368421052631,95,942.4035232759243
DEXEUSDT,1,-5.912995738710765,19.230769230769234,52,940.8700426128923
SAHARAUSDT,1,-5.913560548243856,12.0,25,940.8643945175614
WIFUSDT,1,-5.954059837903901,32.8125,128,940.459401620961
OMUSDT,1,-6.090551850031102,32.25806451612903,93,939.094481499689
MAVUSDT,1,-6.095031136738271,31.40495867768595,121,939.0496886326173
GASUSDT,1,-6.107048558735983,29.464285714285715,112,938.9295144126402
TAOUSDT,1,-6.126004281382757,31.683168316831683,101,938.7399571861724
1000XECUSDT,1,-6.149948037507488,30.08849557522124,113,938.5005196249251
POPCATUSDT,1,-6.212323515852313,32.35294117647059,68,937.8767648414769
FUSDT,1,-6.243530179449749,14.814814814814813,27,937.5646982055025
MILKUSDT,1,-6.260854054269998,16.129032258064516,31,937.3914594573
DAMUSDT,1,-6.357138801675307,23.809523809523807,21,936.4286119832469
SCRUSDT,1,-6.407326920683909,27.27272727272727,55,935.9267307931609
STRKUSDT,1,-6.449791024676153,30.303030303030305,99,935.5020897532385
SWARMSUSDT,1,-6.457392486197285,27.27272727272727,55,935.4260751380272
AIOUSDT,1,-6.583500447321285,20.833333333333336,24,934.1649955267872
ENSUSDT,1,-6.708420450445453,29.411764705882355,119,932.9157954955455
OMGUSDT,1,-6.788693495149686,27.027027027027028,74,932.1130650485031
DRIFTUSDT,1,-6.801429672254448,28.57142857142857,70,931.9857032774555
LTCUSDT,1,-6.905318250247274,23.076923076923077,117,930.9468174975273
USELESSUSDT,1,-6.929345966514314,26.08695652173913,23,930.7065403348569
MOVRUSDT,1,-6.945395005897955,29.292929292929294,99,930.5460499410204
TLMUSDT,1,-7.069500559308642,29.133858267716533,127,929.3049944069136
BIDUSDT,1,-7.300970826080447,25.581395348837212,43,926.9902917391955
BONDUSDT,1,-7.352658539119875,23.214285714285715,56,926.4734146088012
ACEUSDT,1,-7.429531882258823,32.11009174311927,109,925.7046811774118
BNTUSDT,1,-7.606667598434058,23.52941176470588,102,923.9333240156594
BLESSUSDT,1,-7.613580534812116,25.0,20,923.8641946518788
UXLINKUSDT,1,-7.748697690470147,30.158730158730158,63,922.5130230952985
CHRUSDT,1,-7.876048684836485,28.18181818181818,110,921.2395131516352
HMSTRUSDT,1,-7.8822311320430005,25.396825396825395,63,921.17768867957
TAUSDT,1,-7.959486206862687,26.923076923076923,26,920.4051379313731
QUICKUSDT,1,-7.999750787746529,23.809523809523807,63,920.0024921225347
VVVUSDT,1,-8.132174261671253,24.242424242424242,33,918.6782573832875
QTUMUSDT,1,-8.243475229405169,26.61290322580645,124,917.5652477059483
PENDLEUSDT,1,-8.439985957856573,26.21359223300971,103,915.6001404214343
ARPAUSDT,1,-8.768319573364375,28.346456692913385,127,912.3168042663563
