KNC/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:07:56,949 - WARNING - 
MOVE/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:07:57,182 - WARNING - 
GIGGLE/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:08:52,796 - WARNING - 
PERP/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:08:52,942 - WARNING - 
MILK/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:08:52,993 - WARNING - 
ICX/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:08:57,859 - WARNING - 
PERP/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:08:58,000 - WARNING - 
MILK/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:08:58,052 - WARNING - 
ICX/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:09:54,903 - WARNING - 
RVN/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:09:55,191 - WARNING - 
ONG/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:09:55,646 - WARNING - 
KOMA/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:10:51,803 - WARNING - 
RAY/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:10:52,091 - WARNING - 
S/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:10:52,115 - WARNING - 
MBOX/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:10:56,860 - WARNING - 
RAY/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:10:57,143 - WARNING - 
S/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:10:57,172 - WARNING - 
MBOX/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:11:52,642 - WARNING - 
SNX/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:11:53,077 - WARNING - 
UXLINK/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:11:54,011 - WARNING - 
NMR/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:11:57,713 - WARNING - 
SNX/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:11:58,132 - WARNING - 
UXLINK/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:11:59,065 - WARNING - 
NMR/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:12:54,559 - WARNING - 
TIA/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:12:54,969 - WARNING - 
PHA/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:12:54,992 - WARNING - 
ZK/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:12:59,620 - WARNING - 
TIA/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 14:13:05,053 - INFO - --- 1h 데이터 업데이트 완료 ---
2025-10-15 14:13:05,084 - INFO - Job "run_1h_update (trigger: cron[minute='1', second='10'], next run at: 2025-10-15 15:01:10 KST)" executed successfully
2025-10-15 14:14:39,397 - INFO - --- 30m 데이터 업데이트 완료 ---
2025-10-15 14:14:39,446 - INFO - Job "run_30m_update (trigger: cron[minute='1,31', second='10'], next run at: 2025-10-15 14:31:10 KST)" executed successfully
2025-10-15 14:16:10,016 - WARNING - Execution of job "run_15m_update (trigger: cron[minute='1,16,31,46', second='10'], next run at: 2025-10-15 14:16:10 KST)" skipped: maximum number of running instances reached (1)
2025-10-15 14:17:15,201 - INFO - --- 15m 데이터 업데이트 완료 ---
2025-10-15 14:17:15,252 - INFO - Job "run_15m_update (trigger: cron[minute='1,16,31,46', second='10'], next run at: 2025-10-15 14:31:10 KST)" executed successfully
2025-10-15 14:31:10,003 - INFO - Running job "run_15m_update (trigger: cron[minute='1,16,31,46', second='10'], next run at: 2025-10-15 14:46:10 KST)" (scheduled at 2025-10-15 14:31:10+09:00)
2025-10-15 14:31:10,003 - INFO - Running job "run_30m_update (trigger: cron[minute='1,31', second='10'], next run at: 2025-10-15 15:01:10 KST)" (scheduled at 2025-10-15 14:31:10+09:00)
2025-10-15 14:31:10,003 - INFO - --- 15m 데이터 업데이트 시작 ---
2025-10-15 14:31:10,003 - INFO - --- 30m 데이터 업데이트 시작 ---
2025-10-15 14:31:12,410 - INFO - 바이낸스에서 569개의 USDT 무기한 선물 티커를 찾았습니다.
2025-10-15 14:31:12,708 - INFO - 바이낸스에서 569개의 USDT 무기한 선물 티커를 찾았습니다.
2025-10-15 14:33:30,686 - INFO - 제외 목록에 있는 심볼이므로 건너뜁니다: BTCST/USDT:USDT
2025-10-15 14:34:05,816 - INFO - 제외 목록에 있는 심볼이므로 건너뜁니다: BTCST/USDT:USDT
2025-10-15 14:42:23,148 - INFO - --- 30m 데이터 업데이트 완료 ---
2025-10-15 14:42:23,180 - INFO - Job "run_30m_update (trigger: cron[minute='1,31', second='10'], next run at: 2025-10-15 15:01:10 KST)" executed successfully
2025-10-15 14:44:41,555 - INFO - --- 15m 데이터 업데이트 완료 ---
2025-10-15 14:44:41,616 - INFO - Job "run_15m_update (trigger: cron[minute='1,16,31,46', second='10'], next run at: 2025-10-15 14:46:10 KST)" executed successfully
2025-10-15 14:46:10,006 - INFO - Running job "run_15m_update (trigger: cron[minute='1,16,31,46', second='10'], next run at: 2025-10-15 15:01:10 KST)" (scheduled at 2025-10-15 14:46:10+09:00)
2025-10-15 14:46:10,008 - INFO - --- 15m 데이터 업데이트 시작 ---
2025-10-15 14:46:11,542 - INFO - 바이낸스에서 569개의 USDT 무기한 선물 티커를 찾았습니다.
2025-10-15 14:48:43,898 - INFO - 제외 목록에 있는 심볼이므로 건너뜁니다: BTCST/USDT:USDT
2025-10-15 14:58:29,490 - INFO - --- 15m 데이터 업데이트 완료 ---
2025-10-15 14:58:29,526 - INFO - Job "run_15m_update (trigger: cron[minute='1,16,31,46', second='10'], next run at: 2025-10-15 15:01:10 KST)" executed successfully
2025-10-15 15:01:10,015 - INFO - Running job "run_15m_update (trigger: cron[minute='1,16,31,46', second='10'], next run at: 2025-10-15 15:16:10 KST)" (scheduled at 2025-10-15 15:01:10+09:00)
2025-10-15 15:01:10,015 - INFO - Running job "run_1h_update (trigger: cron[minute='1', second='10'], next run at: 2025-10-15 16:01:10 KST)" (scheduled at 2025-10-15 15:01:10+09:00)
2025-10-15 15:01:10,015 - INFO - Running job "run_30m_update (trigger: cron[minute='1,31', second='10'], next run at: 2025-10-15 15:31:10 KST)" (scheduled at 2025-10-15 15:01:10+09:00)
2025-10-15 15:01:10,016 - INFO - --- 15m 데이터 업데이트 시작 ---
2025-10-15 15:01:10,016 - INFO - --- 1h 데이터 업데이트 시작 ---
2025-10-15 15:01:10,017 - INFO - --- 30m 데이터 업데이트 시작 ---
2025-10-15 15:01:13,527 - INFO - 바이낸스에서 569개의 USDT 무기한 선물 티커를 찾았습니다.
2025-10-15 15:01:13,669 - INFO - 바이낸스에서 569개의 USDT 무기한 선물 티커를 찾았습니다.
2025-10-15 15:01:13,772 - INFO - 바이낸스에서 569개의 USDT 무기한 선물 티커를 찾았습니다.
2025-10-15 15:02:52,970 - WARNING - 
BANANA/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 15:02:53,016 - WARNING - 
B3/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 15:02:53,264 - WARNING - 
ASR/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 15:02:58,024 - WARNING - 
BANANA/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 15:02:58,086 - WARNING - 
B3/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 15:02:58,320 - WARNING - 
ASR/USDT:USDT (15m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 15:03:38,714 - INFO - 제외 목록에 있는 심볼이므로 건너뜁니다: BTCST/USDT:USDT
2025-10-15 15:03:53,618 - INFO - 제외 목록에 있는 심볼이므로 건너뜁니다: BTCST/USDT:USDT
2025-10-15 15:03:56,685 - WARNING - 
BTR/USDT:USDT (30m) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
2025-10-15 15:03:56,715 - WARNING - 
CHR/USDT:USDT (1h) 데이터 수집 오류: binance 429 Too Many Requests {"code":-1003,"msg":"Too many requests; current limit of IP(211.57.66.8) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}. 5초 후 재시도합니다.
